resale_price,floor_area_sqm,price_per_sqm,storey_range,,region,storey,no_4_s,no_8_s,unit,no_4_u,no_8_,total_4,total_8
425000,110,3863.636364,13 TO 15,128,OCR,14,1,0,128,0,1,1,1
298000,102,2921.568627,04 TO 06,621,OCR,5,0,0,621,0,0,0,0
338000,104,3250,04 TO 06,330,OCR,5,0,0,330,0,0,0,0
375000,85,4411.764706,10 TO 12,247,OCR,11,0,0,247,1,0,1,0
380000,107,3551.401869,01 TO 03,363,OCR,2,0,0,363,0,0,0,0
460000,114,4035.087719,07 TO 09,162,OCR,8,0,1,162,0,0,0,1
580000,146,3972.60274,04 TO 06,524,OCR,5,0,0,524,1,0,1,0
258000,59,4372.881356,10 TO 12,2,RCR,11,0,0,2,0,0,0,0
330000,92,3586.956522,01 TO 03,572,OCR,2,0,0,572,0,0,0,0
255000,67,3805.970149,01 TO 03,103,OCR,2,0,0,103,0,0,0,0
370000,84,4404.761905,04 TO 06,512,OCR,5,0,0,512,0,0,0,0
360000,91,3956.043956,10 TO 12,641,OCR,11,0,0,641,1,0,1,0
485000,131,3702.290076,04 TO 06,583,OCR,5,0,0,583,0,1,0,1
585800,100,5858,10 TO 12,109,RCR,11,0,0,109,0,0,0,0
658000,123,5349.593496,07 TO 09,286,OCR,8,0,1,286,0,1,0,2
448000,90,4977.777778,22 TO 24,383,OCR,23,0,0,383,0,1,0,1
1200000,106,11320.75472,40 TO 42,1,CCR,41,1,0,1,0,0,1,0
340000,92,3695.652174,01 TO 03,314,OCR,2,0,0,314,1,0,1,0
429000,92,4663.043478,07 TO 09,887,OCR,8,0,1,887,0,2,0,3
445000,95,4684.210526,07 TO 09,624,OCR,8,0,1,624,1,0,1,1
420000,121,3471.07438,10 TO 12,786,OCR,11,0,0,786,0,1,0,1
290000,73,3972.60274,10 TO 12,627,OCR,11,0,0,627,0,0,0,0
408000,110,3709.090909,10 TO 12,158,OCR,11,0,0,158,0,1,0,1
443800,105,4226.666667,10 TO 12,320,OCR,11,0,0,320,0,0,0,0
348000,98,3551.020408,04 TO 06,240,OCR,5,0,0,240,1,0,1,0
465000,129,3604.651163,13 TO 15,511,OCR,14,1,0,511,0,0,1,0
300000,68,4411.764706,04 TO 06,465,OCR,5,0,0,465,1,0,1,0
520000,146,3561.643836,01 TO 03,233,OCR,2,0,0,233,0,0,0,0
405000,108,3750,07 TO 09,138,OCR,8,0,1,138,0,1,0,2
320000,91,3516.483516,13 TO 15,100,RCR,14,1,0,100,0,0,1,0
352000,67,5253.731343,13 TO 15,209,OCR,14,1,0,209,0,0,1,0
400000,111,3603.603604,13 TO 15,275,OCR,14,1,0,275,0,0,1,0
390000,91,4285.714286,07 TO 09,78,OCR,8,0,1,78,0,1,0,2
675000,140,4821.428571,13 TO 15,530,OCR,14,1,0,530,0,0,1,0
474800,62,7658.064516,07 TO 09,15,RCR,8,0,1,15,0,0,0,1
648000,149,4348.993289,04 TO 06,608,OCR,5,0,0,608,0,1,0,1
628000,126,4984.126984,10 TO 12,464,OCR,11,0,0,464,2,0,2,0
420000,110,3818.181818,01 TO 03,662,OCR,2,0,0,662,0,0,0,0
299000,60,4983.333333,01 TO 03,6,RCR,2,0,0,6,0,0,0,0
388000,121,3206.61157,04 TO 06,173,OCR,5,0,0,173,0,0,0,0
530000,125,4240,10 TO 12,234,OCR,11,0,0,234,1,0,1,0
350000,90,3888.888889,04 TO 06,295,OCR,5,0,0,295,0,0,0,0
330000,84,3928.571429,04 TO 06,611,OCR,5,0,0,611,0,0,0,0
428000,93,4602.150538,07 TO 09,602,OCR,8,0,1,602,0,0,0,1
380000,103,3689.320388,10 TO 12,660,OCR,11,0,0,660,0,0,0,0
630000,149,4228.187919,01 TO 03,542,OCR,2,0,0,542,1,0,1,0
530000,105,5047.619048,07 TO 09,770,OCR,8,0,1,770,0,0,0,1
342000,117,2923.076923,04 TO 06,405,OCR,5,0,0,405,1,0,1,0
430000,75,5733.333333,01 TO 03,671,CCR,2,0,0,671,0,0,0,0
365000,99,3686.868687,10 TO 12,895,OCR,11,0,0,895,0,1,0,1
585000,69,8478.26087,10 TO 12,57,RCR,11,0,0,57,0,0,0,0
780000,100,7800,22 TO 24,76,RCR,23,0,0,76,0,0,0,0
270000,60,4500,07 TO 09,170,RCR,8,0,1,170,0,0,0,1
650000,88,7386.363636,16 TO 18,307,OCR,17,0,0,307,0,0,0,0
320000,106,3018.867925,07 TO 09,843,OCR,8,0,1,843,1,1,1,2
350000,95,3684.210526,10 TO 12,357,OCR,11,0,0,357,0,0,0,0
570000,112,5089.285714,07 TO 09,335,OCR,8,0,1,335,0,0,0,1
385000,104,3701.923077,01 TO 03,871,OCR,2,0,0,871,0,1,0,1
305000,67,4552.238806,01 TO 03,115,OCR,2,0,0,115,0,0,0,0
440000,110,4000,16 TO 18,203,OCR,17,0,0,203,0,0,0,0
302000,68,4441.176471,07 TO 09,713,OCR,8,0,1,713,0,0,0,1
342000,90,3800,04 TO 06,418,OCR,5,0,0,418,1,1,1,1
350000,100,3500,07 TO 09,505,OCR,8,0,1,505,0,0,0,1
485000,120,4041.666667,01 TO 03,603,OCR,2,0,0,603,0,0,0,0
280000,68,4117.647059,04 TO 06,730,OCR,5,0,0,730,0,0,0,0
320000,60,5333.333333,04 TO 06,2,RCR,5,0,0,2,0,0,0,0
470000,115,4086.956522,25 TO 27,408,OCR,26,0,0,408,1,1,1,1
683888,137,4991.883212,07 TO 09,412,OCR,8,0,1,412,1,0,1,1
505000,95,5315.789474,13 TO 15,334,OCR,14,1,0,334,1,0,2,0
362000,104,3480.769231,10 TO 12,212,OCR,11,0,0,212,0,0,0,0
520000,108,4814.814815,07 TO 09,237,OCR,8,0,1,237,0,0,0,1
485000,122,3975.409836,10 TO 12,915,OCR,11,0,0,915,0,0,0,0
312000,84,3714.285714,10 TO 12,853,OCR,11,0,0,853,0,1,0,1
565000,91,6208.791209,07 TO 09,43,RCR,8,0,1,43,1,0,1,1
470000,97,4845.360825,10 TO 12,410,OCR,11,0,0,410,1,0,1,0
313000,64,4890.625,04 TO 06,406,OCR,5,0,0,406,1,0,1,0
418000,121,3454.545455,13 TO 15,644,OCR,14,1,0,644,2,0,3,0
240000,47,5106.382979,16 TO 18,445,OCR,17,0,0,445,2,0,2,0
450008,91,4945.142857,04 TO 06,228,OCR,5,0,0,228,0,1,0,1
281000,67,4194.029851,07 TO 09,127,OCR,8,0,1,127,0,0,0,1
310000,64,4843.75,04 TO 06,419,OCR,5,0,0,419,1,0,1,0
480000,119,4033.613445,07 TO 09,217,OCR,8,0,1,217,0,0,0,1
483000,92,5250,10 TO 12,11,OCR,11,0,0,11,0,0,0,0
360000,91,3956.043956,16 TO 18,185,OCR,17,0,0,185,0,1,0,1
800000,113,7079.646018,01 TO 03,138,OCR,2,0,0,138,0,1,0,1
365000,102,3578.431373,10 TO 12,467,OCR,11,0,0,467,1,0,1,0
410000,102,4019.607843,07 TO 09,350,OCR,8,0,1,350,0,0,0,1
460000,104,4423.076923,04 TO 06,145,OCR,5,0,0,145,1,0,1,0
245000,68,3602.941176,04 TO 06,540,OCR,5,0,0,540,1,0,1,0
400000,92,4347.826087,07 TO 09,168,OCR,8,0,1,168,0,1,0,2
352000,91,3868.131868,07 TO 09,659,OCR,8,0,1,659,0,0,0,1
470000,127,3700.787402,01 TO 03,745,OCR,2,0,0,745,1,0,1,0
550000,146,3767.123288,01 TO 03,611,OCR,2,0,0,611,0,0,0,0
548000,121,4528.92562,04 TO 06,265,OCR,5,0,0,265,0,0,0,0
438000,93,4709.677419,10 TO 12,618,OCR,11,0,0,618,0,1,0,1
510000,110,4636.363636,07 TO 09,258,OCR,8,0,1,258,0,1,0,2
449000,92,4880.434783,04 TO 06,209,OCR,5,0,0,209,0,0,0,0
420000,92,4565.217391,07 TO 09,887,OCR,8,0,1,887,0,2,0,3
350000,104,3365.384615,07 TO 09,413,OCR,8,0,1,413,1,0,1,1
500000,96,5208.333333,04 TO 06,289,OCR,5,0,0,289,0,1,0,1
310000,67,4626.865672,04 TO 06,434,OCR,5,0,0,434,2,0,2,0
652000,120,5433.333333,07 TO 09,11,OCR,8,0,1,11,0,0,0,1
606000,148,4094.594595,04 TO 06,426,OCR,5,0,0,426,1,0,1,0
545000,135,4037.037037,07 TO 09,610,OCR,8,0,1,610,0,0,0,1
436800,110,3970.909091,01 TO 03,661,OCR,2,0,0,661,0,0,0,0
450000,112,4017.857143,01 TO 03,426,OCR,2,0,0,426,1,0,1,0
280000,67,4179.104478,01 TO 03,401,OCR,2,0,0,401,1,0,1,0
268000,63,4253.968254,07 TO 09,44,RCR,8,0,1,44,2,0,2,1
568000,115,4939.130435,13 TO 15,383,OCR,14,1,0,383,0,1,1,1
408000,93,4387.096774,04 TO 06,112,OCR,5,0,0,112,0,0,0,0
412000,106,3886.792453,01 TO 03,498,OCR,2,0,0,498,1,1,1,1
387000,92,4206.521739,07 TO 09,570,OCR,8,0,1,570,0,0,0,1
395000,105,3761.904762,07 TO 09,125,OCR,8,0,1,125,0,0,0,1
470000,132,3560.606061,07 TO 09,111,OCR,8,0,1,111,0,0,0,1
333000,103,3233.009709,01 TO 03,683,OCR,2,0,0,683,0,1,0,1
465000,60,7750,10 TO 12,31,OCR,11,0,0,31,0,0,0,0
450000,105,4285.714286,07 TO 09,915,OCR,8,0,1,915,0,0,0,1
336000,90,3733.333333,04 TO 06,503,OCR,5,0,0,503,0,0,0,0
410000,92,4456.521739,01 TO 03,315,OCR,2,0,0,315,0,0,0,0
515000,119,4327.731092,01 TO 03,718,OCR,2,0,0,718,0,1,0,1
384000,84,4571.428571,07 TO 09,135,OCR,8,0,1,135,0,0,0,1
440800,95,4640,13 TO 15,617,OCR,14,1,0,617,0,0,1,0
228000,65,3507.692308,10 TO 12,2,OCR,11,0,0,2,0,0,0,0
250000,59,4237.288136,13 TO 15,503,OCR,14,1,0,503,0,0,1,0
408000,110,3709.090909,01 TO 03,301,OCR,2,0,0,301,0,0,0,0
330000,59,5593.220339,10 TO 12,34,RCR,11,0,0,34,1,0,1,0
580000,111,5225.225225,22 TO 24,451,OCR,23,0,0,451,1,0,1,0
438000,92,4760.869565,13 TO 15,183,OCR,14,1,0,183,0,1,1,1
528000,93,5677.419355,16 TO 18,274,OCR,17,0,0,274,1,0,1,0
271000,68,3985.294118,04 TO 06,154,OCR,5,0,0,154,1,0,1,0
510000,128,3984.375,04 TO 06,361,OCR,5,0,0,361,0,0,0,0
465000,110,4227.272727,10 TO 12,354,OCR,11,0,0,354,1,0,1,0
435000,94,4627.659574,19 TO 21,435,OCR,20,0,0,435,1,0,1,0
298000,59,5050.847458,10 TO 12,25,OCR,11,0,0,25,0,0,0,0
688000,85,8094.117647,16 TO 18,68,RCR,17,0,0,68,0,1,0,1
200000,59,3389.830508,07 TO 09,186,OCR,8,0,1,186,0,1,0,2
520000,154,3376.623377,04 TO 06,404,OCR,5,0,0,404,2,0,2,0
585000,132,4431.818182,10 TO 12,656,OCR,11,0,0,656,0,0,0,0
318000,67,4746.268657,10 TO 12,521,OCR,11,0,0,521,0,0,0,0
750000,190,3947.368421,07 TO 09,252,OCR,8,0,1,252,0,0,0,1
512000,122,4196.721311,01 TO 03,322,OCR,2,0,0,322,0,0,0,0
365000,68,5367.647059,04 TO 06,667,OCR,5,0,0,667,0,0,0,0
418000,103,4058.252427,01 TO 03,275,OCR,2,0,0,275,0,0,0,0
355000,100,3550,04 TO 06,128,OCR,5,0,0,128,0,1,0,1
402000,104,3865.384615,01 TO 03,349,OCR,2,0,0,349,1,0,1,0
438000,93,4709.677419,10 TO 12,433,OCR,11,0,0,433,1,0,1,0
511888,92,5564,13 TO 15,265,OCR,14,1,0,265,0,0,1,0
260000,59,4406.779661,04 TO 06,8,RCR,5,0,0,8,0,1,0,1
345000,104,3317.307692,01 TO 03,275,OCR,2,0,0,275,0,0,0,0
240000,44,5454.545455,07 TO 09,302,OCR,8,0,1,302,0,0,0,1
370000,98,3775.510204,04 TO 06,131,OCR,5,0,0,131,0,0,0,0
375000,72,5208.333333,25 TO 27,20,OCR,26,0,0,20,0,0,0,0
470000,116,4051.724138,07 TO 09,955,OCR,8,0,1,955,0,0,0,1
468000,96,4875,13 TO 15,305,OCR,14,1,0,305,0,0,1,0
360000,103,3495.145631,10 TO 12,216,OCR,11,0,0,216,0,0,0,0
270000,67,4029.850746,04 TO 06,215,OCR,5,0,0,215,0,0,0,0
435000,92,4728.26087,01 TO 03,336,OCR,2,0,0,336,0,0,0,0
738888,114,6481.473684,04 TO 06,14,RCR,5,0,0,14,1,0,1,0
785000,90,8722.222222,28 TO 30,22,RCR,29,0,0,22,0,0,0,0
367500,110,3340.909091,10 TO 12,481,OCR,11,0,0,481,1,1,1,1
435000,92,4728.26087,07 TO 09,614,OCR,8,0,1,614,1,0,1,1
405000,92,4402.173913,10 TO 12,288,OCR,11,0,0,288,0,2,0,2
560000,121,4628.099174,07 TO 09,372,OCR,8,0,1,372,0,0,0,1
415000,110,3772.727273,04 TO 06,676,OCR,5,0,0,676,0,0,0,0
950000,87,10919.54023,19 TO 21,10,RCR,20,0,0,10,0,0,0,0
350000,69,5072.463768,16 TO 18,624,OCR,17,0,0,624,1,0,1,0
220000,47,4680.851064,04 TO 06,593,OCR,5,0,0,593,0,0,0,0
388000,120,3233.333333,13 TO 15,628,OCR,14,1,0,628,0,1,1,1
500000,134,3731.343284,16 TO 18,170,OCR,17,0,0,170,0,0,0,0
350000,92,3804.347826,01 TO 03,313,OCR,2,0,0,313,0,0,0,0
570000,122,4672.131148,07 TO 09,151,OCR,8,0,1,151,0,0,0,1
530000,141,3758.865248,01 TO 03,163,OCR,2,0,0,163,0,0,0,0
276888,67,4132.656716,10 TO 12,603,OCR,11,0,0,603,0,0,0,0
248000,67,3701.492537,04 TO 06,115,OCR,5,0,0,115,0,0,0,0
305000,67,4552.238806,13 TO 15,780,OCR,14,1,0,780,0,1,1,1
470000,90,5222.222222,01 TO 03,272,OCR,2,0,0,272,0,0,0,0
443000,67,6611.940299,07 TO 09,475,OCR,8,0,1,475,1,0,1,1
525000,110,4772.727273,28 TO 30,627,OCR,29,0,0,627,0,0,0,0
310000,84,3690.47619,01 TO 03,112,OCR,2,0,0,112,0,0,0,0
488000,110,4436.363636,04 TO 06,664,OCR,5,0,0,664,1,0,1,0
345000,86,4011.627907,04 TO 06,477,OCR,5,0,0,477,1,0,1,0
320000,118,2711.864407,01 TO 03,214,OCR,2,0,0,214,1,0,1,0
668000,148,4513.513514,07 TO 09,705,OCR,8,0,1,705,0,0,0,1
448000,93,4817.204301,07 TO 09,540,OCR,8,0,1,540,1,0,1,1
733333,110,6666.663636,28 TO 30,350,OCR,29,0,0,350,0,0,0,0
330000,76,4342.105263,07 TO 09,52,OCR,8,0,1,52,0,0,0,1
485000,115,4217.391304,10 TO 12,602,OCR,11,0,0,602,0,0,0,0
290000,67,4328.358209,04 TO 06,607,OCR,5,0,0,607,0,0,0,0
713888,148,4823.567568,01 TO 03,534,OCR,2,0,0,534,1,0,1,0
219000,43,5093.023256,10 TO 12,52,OCR,11,0,0,52,0,0,0,0
530000,121,4380.165289,13 TO 15,290,OCR,14,1,0,290,0,0,1,0
300000,87,3448.275862,04 TO 06,477,OCR,5,0,0,477,1,0,1,0
588000,92,6391.304348,16 TO 18,183,OCR,17,0,0,183,0,1,0,1
502000,147,3414.965986,01 TO 03,603,OCR,2,0,0,603,0,0,0,0
435000,119,3655.462185,10 TO 12,894,OCR,11,0,0,894,1,1,1,1
316000,98,3224.489796,01 TO 03,850,OCR,2,0,0,850,0,1,0,1
455000,93,4892.473118,01 TO 03,274,OCR,2,0,0,274,1,0,1,0
468000,117,4000,13 TO 15,575,OCR,14,1,0,575,0,0,1,0
325000,104,3125,01 TO 03,408,OCR,2,0,0,408,1,1,1,1
355000,85,4176.470588,01 TO 03,259,OCR,2,0,0,259,0,0,0,0
410000,119,3445.378151,19 TO 21,13,OCR,20,0,0,13,0,0,0,0
580000,135,4296.296296,10 TO 12,302,OCR,11,0,0,302,0,0,0,0
380000,91,4175.824176,04 TO 06,288,OCR,5,0,0,288,0,2,0,2
447000,113,3955.752212,04 TO 06,414,OCR,5,0,0,414,2,0,2,0
348000,93,3741.935484,10 TO 12,131,OCR,11,0,0,131,0,0,0,0
318000,68,4676.470588,10 TO 12,701,OCR,11,0,0,701,0,0,0,0
250000,74,3378.378378,04 TO 06,266,OCR,5,0,0,266,0,0,0,0
477000,135,3533.333333,07 TO 09,312,OCR,8,0,1,312,0,0,0,1
470000,119,3949.579832,01 TO 03,506,OCR,2,0,0,506,0,0,0,0
645000,111,5810.810811,07 TO 09,265,OCR,8,0,1,265,0,0,0,1
305000,75,4066.666667,10 TO 12,649,OCR,11,0,0,649,1,0,1,0
710000,107,6635.514019,01 TO 03,167,OCR,2,0,0,167,0,0,0,0
485000,84,5773.809524,04 TO 06,239,OCR,5,0,0,239,0,0,0,0
365000,68,5367.647059,19 TO 21,445,OCR,20,0,0,445,2,0,2,0
750000,91,8241.758242,28 TO 30,588,OCR,29,0,0,588,0,2,0,2
418000,110,3800,04 TO 06,578,OCR,5,0,0,578,0,1,0,1
820000,95,8631.578947,25 TO 27,80,RCR,26,0,0,80,0,1,0,1
250000,61,4098.360656,04 TO 06,59,OCR,5,0,0,59,0,0,0,0
445000,60,7416.666667,19 TO 21,335,CCR,20,0,0,335,0,0,0,0
285000,60,4750,04 TO 06,306,OCR,5,0,0,306,0,0,0,0
310000,74,4189.189189,07 TO 09,304,OCR,8,0,1,304,1,0,1,1
245000,60,4083.333333,07 TO 09,95,RCR,8,0,1,95,0,0,0,1
750000,142,5281.690141,10 TO 12,231,OCR,11,0,0,231,0,0,0,0
550000,144,3819.444444,07 TO 09,129,OCR,8,0,1,129,0,0,0,1
360000,68,5294.117647,10 TO 12,157,OCR,11,0,0,157,0,0,0,0
438000,82,5341.463415,07 TO 09,376,OCR,8,0,1,376,0,0,0,1
465000,101,4603.960396,13 TO 15,708,OCR,14,1,0,708,0,1,1,1
375000,88,4261.363636,04 TO 06,44,OCR,5,0,0,44,2,0,2,0
340000,101,3366.336634,07 TO 09,447,OCR,8,0,1,447,2,0,2,1
465000,93,5000,07 TO 09,268,OCR,8,0,1,268,0,1,0,2
650000,113,5752.212389,10 TO 12,526,OCR,11,0,0,526,0,0,0,0
455000,99,4595.959596,04 TO 06,604,OCR,5,0,0,604,1,0,1,0
460000,112,4107.142857,07 TO 09,782,OCR,8,0,1,782,0,1,0,2
442000,93,4752.688172,10 TO 12,181,OCR,11,0,0,181,0,1,0,1
380000,103,3689.320388,10 TO 12,661,OCR,11,0,0,661,0,0,0,0
250000,74,3378.378378,01 TO 03,313,OCR,2,0,0,313,0,0,0,0
400000,92,4347.826087,10 TO 12,547,OCR,11,0,0,547,1,0,1,0
545000,121,4504.132231,07 TO 09,340,OCR,8,0,1,340,1,0,1,1
350000,84,4166.666667,01 TO 03,134,OCR,2,0,0,134,1,0,1,0
374000,110,3400,01 TO 03,580,OCR,2,0,0,580,0,1,0,1
670000,92,7282.608696,01 TO 03,18,RCR,2,0,0,18,0,1,0,1
440000,127,3464.566929,07 TO 09,611,OCR,8,0,1,611,0,0,0,1
418000,92,4543.478261,07 TO 09,440,OCR,8,0,1,440,2,0,2,1
685000,140,4892.857143,01 TO 03,231,OCR,2,0,0,231,0,0,0,0
498000,111,4486.486486,07 TO 09,638,OCR,8,0,1,638,0,1,0,2
395000,104,3798.076923,10 TO 12,524,OCR,11,0,0,524,1,0,1,0
325000,67,4850.746269,10 TO 12,424,OCR,11,0,0,424,2,0,2,0
622000,124,5016.129032,07 TO 09,288,OCR,8,0,1,288,0,2,0,3
440000,133,3308.270677,01 TO 03,288,OCR,2,0,0,288,0,2,0,2
385000,103,3737.864078,07 TO 09,103,OCR,8,0,1,103,0,0,0,1
543000,121,4487.603306,04 TO 06,256,OCR,5,0,0,256,0,0,0,0
368000,93,3956.989247,04 TO 06,298,OCR,5,0,0,298,0,1,0,1
425000,92,4619.565217,04 TO 06,438,OCR,5,0,0,438,1,1,1,1
265000,46,5760.869565,10 TO 12,209,OCR,11,0,0,209,0,0,0,0
380000,65,5846.153846,16 TO 18,34,CCR,17,0,0,34,1,0,1,0
358000,91,3934.065934,13 TO 15,194,OCR,14,1,0,194,1,0,2,0
458000,92,4978.26087,04 TO 06,266,OCR,5,0,0,266,0,0,0,0
323000,91,3549.450549,07 TO 09,108,OCR,8,0,1,108,0,1,0,2
353000,104,3394.230769,01 TO 03,414,OCR,2,0,0,414,2,0,2,0
568000,105,5409.52381,04 TO 06,402,OCR,5,0,0,402,1,0,1,0
283000,84,3369.047619,07 TO 09,638,OCR,8,0,1,638,0,1,0,2
525000,131,4007.633588,10 TO 12,581,OCR,11,0,0,581,0,1,0,1
360000,91,3956.043956,01 TO 03,588,OCR,2,0,0,588,0,2,0,2
418000,127,3291.338583,04 TO 06,933,OCR,5,0,0,933,0,0,0,0
405000,95,4263.157895,10 TO 12,232,OCR,11,0,0,232,0,0,0,0
276000,67,4119.402985,13 TO 15,466,OCR,14,1,0,466,1,0,2,0
438000,115,3808.695652,16 TO 18,297,OCR,17,0,0,297,0,0,0,0
235000,65,3615.384615,01 TO 03,211,OCR,2,0,0,211,0,0,0,0
562000,112,5017.857143,13 TO 15,635,OCR,14,1,0,635,0,0,1,0
262500,65,4038.461538,07 TO 09,112,OCR,8,0,1,112,0,0,0,1
405000,121,3347.107438,07 TO 09,447,OCR,8,0,1,447,2,0,2,1
400000,90,4444.444444,04 TO 06,262,OCR,5,0,0,262,0,0,0,0
430000,84,5119.047619,07 TO 09,168,RCR,8,0,1,168,0,1,0,2
438000,110,3981.818182,13 TO 15,407,OCR,14,1,0,407,1,0,2,0
335000,65,5153.846154,04 TO 06,119,OCR,5,0,0,119,0,0,0,0
508000,113,4495.575221,07 TO 09,489,OCR,8,0,1,489,1,1,1,2
820000,87,9425.287356,25 TO 27,92,RCR,26,0,0,92,0,0,0,0
650000,83,7831.325301,13 TO 15,8,CCR,14,1,0,8,0,1,1,1
370000,104,3557.692308,07 TO 09,140,OCR,8,0,1,140,1,0,1,1
535000,122,4385.245902,07 TO 09,165,OCR,8,0,1,165,0,0,0,1
428888,110,3898.981818,10 TO 12,354,OCR,11,0,0,354,1,0,1,0
345000,121,2851.239669,01 TO 03,812,OCR,2,0,0,812,0,1,0,1
435000,112,3883.928571,04 TO 06,782,OCR,5,0,0,782,0,1,0,1
465000,69,6739.130435,13 TO 15,38,RCR,14,1,0,38,0,1,1,1
360000,121,2975.206612,04 TO 06,231,OCR,5,0,0,231,0,0,0,0
405000,92,4402.173913,10 TO 12,428,OCR,11,0,0,428,1,1,1,1
885000,146,6061.643836,01 TO 03,15,CCR,2,0,0,15,0,0,0,0
968000,119,8134.453782,19 TO 21,7,RCR,20,0,0,7,0,0,0,0
410000,105,3904.761905,04 TO 06,914,OCR,5,0,0,914,1,0,1,0
295000,67,4402.985075,01 TO 03,157,OCR,2,0,0,157,0,0,0,0
488000,92,5304.347826,10 TO 12,317,OCR,11,0,0,317,0,0,0,0
420000,92,4565.217391,13 TO 15,317,OCR,14,1,0,317,0,0,1,0
337000,110,3063.636364,04 TO 06,401,OCR,5,0,0,401,1,0,1,0
408000,59,6915.254237,04 TO 06,5,CCR,5,0,0,5,0,0,0,0
505000,112,4508.928571,01 TO 03,315,OCR,2,0,0,315,0,0,0,0
408000,98,4163.265306,01 TO 03,204,OCR,2,0,0,204,1,0,1,0
745000,93,8010.752688,10 TO 12,127,RCR,11,0,0,127,0,0,0,0
320000,73,4383.561644,04 TO 06,810,OCR,5,0,0,810,0,1,0,1
305000,64,4765.625,04 TO 06,337,OCR,5,0,0,337,0,0,0,0
410000,93,4408.602151,01 TO 03,303,OCR,2,0,0,303,0,0,0,0
281000,68,4132.352941,01 TO 03,506,OCR,2,0,0,506,0,0,0,0
260000,84,3095.238095,01 TO 03,412,OCR,2,0,0,412,1,0,1,0
758000,93,8150.537634,13 TO 15,126,RCR,14,1,0,126,0,0,1,0
478888,93,5149.333333,13 TO 15,261,OCR,14,1,0,261,0,0,1,0
525000,98,5357.142857,07 TO 09,344,OCR,8,0,1,344,2,0,2,1
420000,115,3652.173913,07 TO 09,123,OCR,8,0,1,123,0,0,0,1
475000,121,3925.619835,07 TO 09,112,OCR,8,0,1,112,0,0,0,1
600000,120,5000,22 TO 24,116,OCR,23,0,0,116,0,0,0,0
490000,124,3951.612903,07 TO 09,522,OCR,8,0,1,522,0,0,0,1
360000,107,3364.485981,07 TO 09,618,OCR,8,0,1,618,0,1,0,2
320000,65,4923.076923,07 TO 09,20,RCR,8,0,1,20,0,0,0,1
288000,68,4235.294118,04 TO 06,331,OCR,5,0,0,331,0,0,0,0
700000,150,4666.666667,04 TO 06,146,OCR,5,0,0,146,1,0,1,0
473000,91,5197.802198,01 TO 03,23,RCR,2,0,0,23,0,0,0,0
600000,94,6382.978723,07 TO 09,168,OCR,8,0,1,168,0,1,0,2
318888,103,3096,10 TO 12,111,OCR,11,0,0,111,0,0,0,0
340000,68,5000,07 TO 09,93,RCR,8,0,1,93,0,0,0,1
310000,109,2844.036697,04 TO 06,836,OCR,5,0,0,836,0,1,0,1
375000,103,3640.776699,10 TO 12,688,OCR,11,0,0,688,0,2,0,2
288000,65,4430.769231,01 TO 03,67,RCR,2,0,0,67,0,0,0,0
700000,90,7777.777778,19 TO 21,457,OCR,20,0,0,457,1,0,1,0
660000,144,4583.333333,04 TO 06,548,OCR,5,0,0,548,1,1,1,1
585000,115,5086.956522,19 TO 21,430,OCR,20,0,0,430,1,0,1,0
420888,112,3757.928571,07 TO 09,272,OCR,8,0,1,272,0,0,0,1
355000,100,3550,04 TO 06,304,OCR,5,0,0,304,1,0,1,0
340000,65,5230.769231,10 TO 12,6,RCR,11,0,0,6,0,0,0,0
345000,100,3450,01 TO 03,129,OCR,2,0,0,129,0,0,0,0
295000,60,4916.666667,07 TO 09,28,RCR,8,0,1,28,0,1,0,2
395000,92,4293.478261,10 TO 12,452,OCR,11,0,0,452,1,0,1,0
290000,104,2788.461538,07 TO 09,117,OCR,8,0,1,117,0,0,0,1
800000,165,4848.484848,04 TO 06,288,OCR,5,0,0,288,0,2,0,2
570000,130,4384.615385,10 TO 12,669,OCR,11,0,0,669,0,0,0,0
290000,65,4461.538462,04 TO 06,114,OCR,5,0,0,114,1,0,1,0
580000,93,6236.55914,16 TO 18,523,OCR,17,0,0,523,0,0,0,0
370000,102,3627.45098,01 TO 03,497,OCR,2,0,0,497,1,0,1,0
341000,96,3552.083333,01 TO 03,220,OCR,2,0,0,220,0,0,0,0
528000,127,4157.480315,10 TO 12,632,OCR,11,0,0,632,0,0,0,0
368000,95,3873.684211,13 TO 15,356,OCR,14,1,0,356,0,0,1,0
340000,91,3736.263736,07 TO 09,507,OCR,8,0,1,507,0,0,0,1
298000,58,5137.931034,01 TO 03,85,RCR,2,0,0,85,0,1,0,1
252000,68,3705.882353,04 TO 06,703,OCR,5,0,0,703,0,0,0,0
370000,73,5068.493151,10 TO 12,1,RCR,11,0,0,1,0,0,0,0
805000,147,5476.190476,01 TO 03,111,OCR,2,0,0,111,0,0,0,0
530000,93,5698.924731,07 TO 09,271,OCR,8,0,1,271,0,0,0,1
351000,82,4280.487805,04 TO 06,503,OCR,5,0,0,503,0,0,0,0
400000,110,3636.363636,16 TO 18,689,OCR,17,0,0,689,0,1,0,1
838000,110,7618.181818,10 TO 12,168,OCR,11,0,0,168,0,1,0,1
230000,68,3382.352941,19 TO 21,53,OCR,20,0,0,53,0,0,0,0
575000,121,4752.066116,07 TO 09,127,OCR,8,0,1,127,0,0,0,1
260000,73,3561.643836,01 TO 03,348,OCR,2,0,0,348,1,1,1,1
